LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_MATHCLASSES_ADVM,SCH_MATHCERT_ADVM,SCH_MATHENR_ADVM_HI_M,SCH_MATHENR_ADVM_HI_F,SCH_MATHENR_ADVM_AM_M,SCH_MATHENR_ADVM_AM_F,SCH_MATHENR_ADVM_AS_M,SCH_MATHENR_ADVM_AS_F,SCH_MATHENR_ADVM_HP_M,SCH_MATHENR_ADVM_HP_F,SCH_MATHENR_ADVM_BL_M,SCH_MATHENR_ADVM_BL_F,SCH_MATHENR_ADVM_WH_M,SCH_MATHENR_ADVM_WH_F,SCH_MATHENR_ADVM_TR_M,SCH_MATHENR_ADVM_TR_F,TOT_MATHENR_ADVM_M,TOT_MATHENR_ADVM_F,SCH_MATHENR_ADVM_LEP_M,SCH_MATHENR_ADVM_LEP_F,SCH_MATHENR_ADVM_IDEA_M,SCH_MATHENR_ADVM_IDEA_F
CO,COLORADO,0806570,Silverton School District No. 1 in the county of San Juan,1985,SILVERTON MIDDLE SCHOOL,080657001985,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806600,Big Sandy School District No. 100J,1138,SIMLA ELEMENTARY SCHOOL,080660001138,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806600,Big Sandy School District No. 100J,1139,SIMLA HIGH SCHOOL,080660001139,No,1,1,0,2,0,1,0,0,0,0,0,0,1,5,0,0,1,8,0,0,0,0
CO,COLORADO,0806600,Big Sandy School District No. 100J,1140,SIMLA JUNIOR HIGH SCHOOL,080660001140,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806630,Springfield School District No. Re-4,1141,SPRINGFIELD ELEMENTARY SCHOOL,080663001141,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806630,Springfield School District No. Re-4,1142,SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL,080663001142,No,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,0,0,0,0
CO,COLORADO,0806660,Steamboat Springs School District No. Re 2,1144,STEAMBOAT SPRINGS HIGH SCHOOL,080666001144,No,8,8,4,5,0,0,2,1,1,0,0,0,56,54,0,4,63,64,0,1,5,2
CO,COLORADO,0806660,Steamboat Springs School District No. Re 2,1145,SODA CREEK ELEMENTARY SCHOOL,080666001145,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806660,Steamboat Springs School District No. Re 2,1146,STEAMBOAT SPRINGS MIDDLE SCHOOL,080666001146,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806660,Steamboat Springs School District No. Re 2,1360,STRAWBERRY PARK ELEMENTARY SCHOOL,080666001360,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806660,Steamboat Springs School District No. Re 2,1749,NORTH ROUTT CHARTER SCHOOL,080666001749,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806660,Steamboat Springs School District No. Re 2,1924,YAMPA VALLEY HIGH SCHOOL,080666001924,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806660,Steamboat Springs School District No. Re 2,6665,STEAMBOAT SPRINGS EARLY CHILDHOOD CENTER,080666006665,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806690,School District No. Re-1 Valley,1147,CALICHE JUNIOR-SENIOR HIGH SCHOOL,080669001147,No,4,4,1,3,0,0,0,0,0,0,0,0,6,6,0,0,7,9,0,0,0,0
CO,COLORADO,0806690,School District No. Re-1 Valley,1151,HAGEN EARLY EDUCATION CENTER,080669001151,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806690,School District No. Re-1 Valley,1154,STERLING MIDDLE SCHOOL,080669001154,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806690,School District No. Re-1 Valley,1155,STERLING HIGH SCHOOL,080669001155,No,6,6,3,4,0,0,1,0,0,0,0,1,17,20,0,0,21,25,0,0,0,0
CO,COLORADO,0806690,School District No. Re-1 Valley,1361,CALICHE ELEMENTARY SCHOOL,080669001361,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806690,School District No. Re-1 Valley,6323,CAMPBELL ELEMENTARY SCHOOL,080669006323,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806690,School District No. Re-1 Valley,6339,AYRES ELEMENTARY SCHOOL,080669006339,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806720,School District No. Re-11 in the county of Weld and State of,1157,PRAIRIE ELEMENTARY SCHOOL,080672001157,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806720,School District No. Re-11 in the county of Weld and State of,1158,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,080672001158,No,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
CO,COLORADO,0806750,Strasburg School District 31J,1159,STRASBURG ELEMENTARY SCHOOL,080675001159,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806750,Strasburg School District 31J,1160,HEMPHILL MIDDLE SCHOOL,080675001160,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806750,Strasburg School District 31J,1161,STRASBURG HIGH SCHOOL,080675001161,No,2,2,1,0,0,2,0,0,0,0,0,0,26,14,0,0,27,16,0,0,0,0
CO,COLORADO,0806750,Strasburg School District 31J,1669,PRAIRIE CREEKS HIGH SCHOOL,080675001669,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806780,School District No. R-4 in the county of Kit Carson and Stat,138,STRATTON MIDDLE SCHOOL,080678000138,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806780,School District No. R-4 in the county of Kit Carson and Stat,1162,STRATTON ELEMENTARY SCHOOL,080678001162,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806780,School District No. R-4 in the county of Kit Carson and Stat,1163,STRATTON SENIOR HIGH SCHOOL,080678001163,No,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0
CO,COLORADO,0806810,"Summit School District, Re 1",1164,SUMMIT HIGH SCHOOL,080681001164,No,9,8,8,16,0,0,2,1,0,0,0,0,76,83,6,3,92,103,5,0,4,1
CO,COLORADO,0806810,"Summit School District, Re 1",1165,FRISCO ELEMENTARY SCHOOL,080681001165,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806810,"Summit School District, Re 1",1166,BRECKENRIDGE ELEMENTARY SCHOOL,080681001166,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806810,"Summit School District, Re 1",1167,SILVERTHORNE ELEMENTARY SCHOOL,080681001167,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806810,"Summit School District, Re 1",1303,DILLON VALLEY ELEMENTARY SCHOOL,080681001303,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806810,"Summit School District, Re 1",1400,SUMMIT MIDDLE SCHOOL,080681001400,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806810,"Summit School District, Re 1",1563,SUMMIT COVE ELEMENTARY SCHOOL,080681001563,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806810,"Summit School District, Re 1",1564,UPPER BLUE ELEMENTARY SCHOOL,080681001564,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806810,"Summit School District, Re 1",6464,SNOWY PEAKS HIGH SCHOOL,080681006464,No,2,2,3,4,0,0,0,0,0,0,1,0,3,1,2,1,9,6,1,3,0,1
CO,COLORADO,0806840,Swink School District No. 33 in the county of Otero and St,1168,SWINK ELEMENTARY SCHOOL,080684001168,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806840,Swink School District No. 33 in the county of Otero and St,1169,SWINK JUNIOR-SENIOR HIGH SCHOOL,080684001169,No,2,2,0,1,1,0,1,0,0,0,0,0,2,3,0,1,4,5,0,0,0,0
CO,COLORADO,0806870,Telluride School District No. R-1,1170,TELLURIDE INTERMEDIATE SCHOOL,080687001170,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806870,Telluride School District No. R-1,1171,TELLURIDE HIGH SCHOOL,080687001171,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806870,Telluride School District No. R-1,1304,TELLURIDE MIDDLE SCHOOL,080687001304,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806870,Telluride School District No. R-1,6699,TELLURIDE ELEMENTARY SCHOOL,080687006699,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,728,STARGATE CHARTER SCHOOL,080690000728,No,6,6,9,6,1,1,7,14,0,0,0,0,40,41,3,1,60,63,1,2,1,1
CO,COLORADO,0806900,Adams 12 Five Star Schools,1172,VANTAGE POINT,080690001172,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1173,CENTENNIAL ELEMENTARY SCHOOL,080690001173,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1174,CORONADO HILLS ELEMENTARY SCHOOL,080690001174,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1175,TARVER ELEMENTARY SCHOOL,080690001175,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1176,FEDERAL HEIGHTS ELEMENTARY SCHOOL,080690001176,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1177,HILLCREST ELEMENTARY SCHOOL,080690001177,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1178,HULSTROM OPTIONS K-8 SCHOOL,080690001178,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1179,SILVER HILLS MIDDLE SCHOOL,080690001179,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1181,MALLEY DRIVE ELEMENTARY SCHOOL,080690001181,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1182,MC ELWAIN ELEMENTARY SCHOOL,080690001182,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1183,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,080690001183,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1184,NORTH MOR ELEMENTARY SCHOOL,080690001184,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1185,NORTH STAR ELEMENTARY SCHOOL,080690001185,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1186,SHADOW RIDGE MIDDLE SCHOOL,080690001186,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1187,NORTHGLENN MIDDLE SCHOOL,080690001187,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1188,NORTHGLENN HIGH SCHOOL,080690001188,No,16,16,139,154,0,2,17,12,1,0,6,6,77,71,5,4,245,249,28,36,6,3
CO,COLORADO,0806900,Adams 12 Five Star Schools,1190,STUKEY ELEMENTARY SCHOOL,080690001190,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1191,THORNTON ELEMENTARY SCHOOL,080690001191,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1192,THORNTON HIGH SCHOOL,080690001192,No,15,15,98,122,1,3,19,11,0,1,7,6,49,51,1,1,175,195,26,26,6,3
CO,COLORADO,0806900,Adams 12 Five Star Schools,1194,WESTLAKE MIDDLE SCHOOL,080690001194,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1195,WESTVIEW ELEMENTARY SCHOOL,080690001195,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1196,WOODGLEN ELEMENTARY SCHOOL,080690001196,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1290,CHERRY DRIVE ELEMENTARY SCHOOL,080690001290,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1305,COTTON CREEK ELEMENTARY SCHOOL,080690001305,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1306,LEROY DRIVE ELEMENTARY SCHOOL,080690001306,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1362,MOUNTAIN VIEW ELEMENTARY SCHOOL,080690001362,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1401,SKYVIEW ELEMENTARY SCHOOL,080690001401,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1419,HUNTERS GLEN ELEMENTARY SCHOOL,080690001419,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1460,ROCKY MOUNTAIN ELEMENTARY SCHOOL,080690001460,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1461,RIVERDALE ELEMENTARY SCHOOL,080690001461,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1491,HORIZON HIGH SCHOOL,080690001491,No,17,17,75,75,1,0,20,19,0,1,8,5,158,176,2,3,264,279,4,7,4,1
CO,COLORADO,0806900,Adams 12 Five Star Schools,1619,ARAPAHOE RIDGE ELEMENTARY SCHOOL,080690001619,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1620,CENTURY MIDDLE SCHOOL,080690001620,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1622,EAGLEVIEW ELEMENTARY SCHOOL,080690001622,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1668,COYOTE RIDGE ELEMENTARY SCHOOL,080690001668,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1709,GLACIER PEAK ELEMENTARY SCHOOL,080690001709,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1726,ROCKY TOP MIDDLE SCHOOL,080690001726,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1733,MERIDIAN ELEMENTARY SCHOOL,080690001733,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1784,LEGACY HIGH SCHOOL,080690001784,No,23,23,36,54,0,2,25,24,1,0,4,4,219,221,4,7,289,312,3,5,1,3
CO,COLORADO,0806900,Adams 12 Five Star Schools,1945,PRAIRIE HILLS ELEMENTARY SCHOOL,080690001945,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,1996,MOUNTAIN RANGE HIGH SCHOOL,080690001996,No,14,14,48,55,1,4,15,11,1,1,3,7,118,131,2,5,188,214,8,4,1,0
CO,COLORADO,0806900,Adams 12 Five Star Schools,2028,SILVER CREEK ELEMENTARY,080690002028,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,6303,STELLAR ELEMENTARY SCHOOL,080690006303,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,6375,THE STUDIO SCHOOL,080690006375,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,6417,WESTGATE CHARTER,080690006417,No,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0
CO,COLORADO,0806900,Adams 12 Five Star Schools,6435,ADAMS12 FIVE STAR PRESCHOOL,080690006435,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,6468,STEM LAB,080690006468,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,6507,PROSPECT RIDGE ACADEMY,080690006507,No,6,6,9,8,0,0,3,1,0,0,1,0,48,46,3,1,64,56,0,0,2,2
CO,COLORADO,0806900,Adams 12 Five Star Schools,6550,PATHWAYS FUTURE CENTER,080690006550,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806900,Adams 12 Five Star Schools,6561,STEM LAUNCH,080690006561,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806930,Kiowa County School District No. Re-2,1198,PLAINVIEW ELEMENTARY SCHOOL,080693001198,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806930,Kiowa County School District No. Re-2,1199,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,080693001199,No,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
CO,COLORADO,0806960,Trinidad School District 1 in the county of Las Animas and,1201,ECKHART ELEMENTARY SCHOOL,080696001201,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806960,Trinidad School District 1 in the county of Las Animas and,1204,TRINIDAD MIDDLE SCHOOL,080696001204,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806960,Trinidad School District 1 in the county of Las Animas and,1205,TRINIDAD HIGH SCHOOL,080696001205,No,2,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0
CO,COLORADO,0806960,Trinidad School District 1 in the county of Las Animas and,1946,FISHER'S PEAK ELEMENTARY SCHOOL,080696001946,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806990,Vilas School District Re-5,1206,VILAS ELEMENTARY SCHOOL,080699001206,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0806990,Vilas School District Re-5,1207,VILAS UNDIVIDED HIGH SCHOOL,080699001207,No,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0
CO,COLORADO,0806990,Vilas School District Re-5,1805,V.I.L.A.S. ONLINE SCHOOL,080699001805,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0807050,North Park School District R-1,1209,NORTH PARK SCHOOL,080705001209,No,2,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4,0,0,0,0
CO,COLORADO,0807080,Huerfano School District Re-1,1211,GARDNER ELEMENTARY SCHOOL,080708001211,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0807080,Huerfano School District Re-1,1212,JOHN MALL HIGH SCHOOL,080708001212,No,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
CO,COLORADO,0807080,Huerfano School District Re-1,1845,PEAKVIEW SCHOOL,080708001845,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0807110,Walsh School District No. Re-1,1215,WALSH ELEMENTARY SCHOOL,080711001215,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0807110,Walsh School District No. Re-1,1216,WALSH HIGH SCHOOL,080711001216,No,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0
CO,COLORADO,0807140,School District No. Re-20 Weldon Valley,1217,WELDON VALLEY ELEMENTARY SCHOOL,080714001217,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0807140,School District No. Re-20 Weldon Valley,1218,WELDON VALLEY JR/SR HIGH SCHOOL,080714001218,No,1,1,0,1,0,0,0,1,0,0,0,0,4,5,0,0,4,7,0,0,0,0
