LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,SCH_ABSENT_AM_M,SCH_ABSENT_AS_M,SCH_ABSENT_BL_M,SCH_ABSENT_HI_M,SCH_ABSENT_MU_M,SCH_ABSENT_PI_M,SCH_ABSENT_WH_M,SCH_ABSENT_AM_F,SCH_ABSENT_AS_F,SCH_ABSENT_BL_F,SCH_ABSENT_HI_F,SCH_ABSENT_MU_F,SCH_ABSENT_PI_F,SCH_ABSENT_WH_F,SCH_ABSENT_EUT,SCH_ABSENT_IDEA_M,SCH_ABSENT_IDEA_F,SCH_ABSENT_504_M,SCH_ABSENT_504_F,SCH_ABSENT_LEP_M,SCH_ABSENT_LEP_F,SCH_ABSENT_HMENRL_M,SCH_ABSENT_HMENRL_F
TX,TEXAS,4800030,UPLIFT EDUCATION,12239,UPLIFT SUMMIT INTERNATIONAL MIDDLE,480003012239,1,-8,5,22,1,-8,-8,-8,1,15,21,1,-8,1,68,4,2,2,1,8,9,-8,1
TX,TEXAS,4800030,UPLIFT EDUCATION,12270,UPLIFT HEIGHTS PREPARATORY MIDDLE,480003012270,-8,-8,13,74,3,-8,-8,-8,-8,11,77,-8,-8,-8,178,10,8,5,8,34,28,-8,1
TX,TEXAS,4800030,UPLIFT EDUCATION,12457,UPLIFT LUNA PREPARATORY PRI,480003012457,-8,-8,5,15,1,-8,2,-8,-8,9,17,-8,-8,-8,49,4,3,2,1,4,5,-8,2
TX,TEXAS,4800030,UPLIFT EDUCATION,12645,UPLIFT MIGHTY SCHOOL,480003012645,-8,-8,19,39,-8,-8,1,-8,-8,14,33,-8,-8,-8,106,10,2,3,3,22,22,2,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,12646,UPLIFT MERIDIAN SCHOOL,480003012646,-8,-8,32,47,-8,-8,-8,1,-8,22,31,1,-8,-8,134,9,3,2,3,19,15,1,2
TX,TEXAS,4800030,UPLIFT EDUCATION,12647,UPLIFT HEIGHTS PREPARATORY PRI,480003012647,1,-8,27,40,1,-8,-8,-8,-8,21,54,3,-8,-8,147,8,1,1,2,16,21,4,3
TX,TEXAS,4800030,UPLIFT EDUCATION,12686,UPLIFT EDUCATION - INFINITY PREPARATORY PRI,480003012686,-8,-8,2,21,-8,-8,3,-8,1,-8,18,-8,-8,-8,45,-8,-8,-8,1,12,8,1,3
TX,TEXAS,4800030,UPLIFT EDUCATION,12689,UPLIFT EDUCATION - INFINITY PREPARATORY MIDDLE SCH,480003012689,-8,3,3,57,3,-8,2,-8,1,3,32,-8,-8,2,106,7,3,11,4,31,16,-8,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,12700,UPLIFT PINNACLE PREPARATORY PRI,480003012700,-8,-8,14,53,-8,-8,-8,-8,-8,12,39,-8,-8,-8,118,5,5,1,1,17,17,1,3
TX,TEXAS,4800030,UPLIFT EDUCATION,12998,UPLIFT TRIUMPH PREPARATORY SCHOOL,480003012998,-8,-8,2,44,1,-8,1,-8,-8,1,44,1,-8,-8,94,7,4,4,-8,25,24,2,1
TX,TEXAS,4800030,UPLIFT EDUCATION,13058,UPLIFT HEIGHTS PREPARATORY H S,480003013058,-8,-8,11,97,-8,-8,-8,-8,-8,11,60,1,-8,1,181,18,5,12,5,40,11,-8,3
TX,TEXAS,4800030,UPLIFT EDUCATION,13157,UPLIFT EDUCATION - UPLIFT GRAND PREPARATORY,480003013157,-8,-8,-8,30,1,-8,1,-8,-8,-8,17,1,-8,-8,50,2,1,2,-8,16,5,1,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,13197,UPLIFT LUNA PREPARATORY H S,480003013197,-8,-8,8,43,-8,-8,3,-8,-8,5,34,-8,-8,1,94,7,3,2,4,19,10,-8,1
TX,TEXAS,4800030,UPLIFT EDUCATION,13275,UPLIFT GRADUS PREPARATORY,480003013275,-8,-8,34,17,4,-8,1,-8,-8,25,6,2,-8,1,90,8,2,1,-8,12,2,2,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,13474,UPLIFT WISDOM SECONDARY,480003013474,-8,-8,17,89,1,-8,-8,-8,-8,30,77,-8,-8,-8,214,16,7,11,3,40,29,-8,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,13476,UPLIFT GRAND SECONDARY,480003013476,-8,-8,4,28,-8,-8,-8,-8,-8,3,24,1,-8,1,61,7,1,-8,3,13,9,-8,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,13478,UPLIFT MIGHTY MIDDLE,480003013478,-8,-8,21,122,2,-8,1,-8,-8,28,96,-8,-8,-8,270,32,9,3,5,72,56,-8,3
TX,TEXAS,4800030,UPLIFT EDUCATION,13481,UPLIFT INFINITY H S,480003013481,-8,1,3,56,2,-8,3,-8,2,2,41,1,-8,1,112,7,3,5,1,23,20,1,1
TX,TEXAS,4800030,UPLIFT EDUCATION,13482,UPLIFT MIGHTY H S,480003013482,1,-8,9,59,-8,-8,1,-8,-8,15,50,-8,-8,1,136,9,5,-8,2,28,29,3,3
TX,TEXAS,4800030,UPLIFT EDUCATION,13483,UPLIFT WHITE ROCK HILLS PREP,480003013483,-8,1,10,35,-8,-8,-8,-8,-8,13,26,2,-8,1,88,8,1,-8,1,14,10,5,2
TX,TEXAS,4800030,UPLIFT EDUCATION,13484,UPLIFT LUNA SECONDARY SCHOOL,480003013484,-8,-8,1,6,1,-8,1,1,-8,6,13,-8,-8,-8,29,-8,1,1,2,4,6,-8,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,13588,UPLIFT GRAND H S,480003013588,-8,-8,1,25,-8,-8,-8,-8,-8,2,31,1,-8,-8,60,2,4,3,2,12,14,-8,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,13809,UPLIFT ASCEND,480003013809,-8,-8,25,43,2,-8,2,-8,-8,25,37,2,-8,2,138,4,1,2,-8,25,18,2,1
TX,TEXAS,4800030,UPLIFT EDUCATION,13926,UPLIFT ELEVATE PREPARATORY SCHOOL,480003013926,-8,1,20,10,-8,-8,2,-8,-8,17,10,-8,-8,3,63,3,1,1,-8,6,6,-8,1
TX,TEXAS,4800030,UPLIFT EDUCATION,14079,UPLIFT ELEVATE PREPARATORY MIDDLE,480003014079,-8,-8,7,13,5,-8,7,-8,1,14,7,1,-8,4,59,6,-8,1,2,9,5,-8,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,14097,WISDOM H S,480003014097,-8,-8,17,42,1,-8,-8,-8,-8,17,23,1,-8,-8,101,11,4,9,2,18,10,2,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,14125,UPLIFT ASCEND MIDDLE,480003014125,-8,-8,32,54,3,-8,1,1,-8,17,67,1,-8,1,177,7,2,2,3,35,37,2,-8
TX,TEXAS,4800030,UPLIFT EDUCATION,14134,WISDOM PRI,480003014134,-8,-8,23,27,-8,-8,-8,-8,-8,19,21,1,-8,-8,91,4,-8,-8,-8,13,9,3,1
TX,TEXAS,4800031,UNIVERSITY OF HOUSTON CHARTER SCHOOL,7619,UNIV OF HOUSTON CHARTER SCH-TECH,480003107619,-8,-8,4,1,-8,-8,2,-8,-8,2,1,-8,-8,1,11,1,-8,1,1,-8,-8,-8,-8
TX,TEXAS,4800032,ACADEMY OF ACCELERATED LEARNING INC,8585,ACADEMY OF ACCELERATED LEARNING,480003208585,-8,-8,1,4,-8,-8,-8,-8,-8,1,3,-8,-8,-8,9,1,-8,-8,-8,2,3,-8,-8
TX,TEXAS,4800034,CUMBERLAND ACADEMY,8020,CUMBERLAND ACADEMY,480003408020,-8,-8,2,11,-8,-8,15,-8,2,6,16,1,-8,11,64,5,4,6,4,4,4,-8,-8
TX,TEXAS,4800034,CUMBERLAND ACADEMY,12826,CUMBERLAND ACADEMY MIDDLE,480003412826,-8,-8,5,6,-8,-8,17,-8,1,5,7,3,-8,15,59,2,-8,10,7,2,-8,-8,-8
TX,TEXAS,4800034,CUMBERLAND ACADEMY,13330,CUMBERLAND H S,480003413330,-8,2,10,26,2,-8,40,-8,3,15,24,2,-8,48,172,10,9,22,18,4,6,-8,-8
TX,TEXAS,4800034,CUMBERLAND ACADEMY,13578,THE LEADERSHIP ACADEMY,480003413578,-8,-8,1,1,-8,-8,6,-8,-8,-8,3,-8,-8,3,14,-8,-8,-8,-8,1,-8,-8,-8
TX,TEXAS,4800035,ALIEF MONTESSORI COMMUNITY SCHOOL,7914,ALIEF MONTESSORI COMMUNITY SCHOOL,480003507914,-8,4,1,6,-8,-8,-8,-8,5,3,7,-8,-8,2,28,-8,1,1,-8,8,8,-8,-8
TX,TEXAS,4800037,BURNHAM WOOD CHARTER SCHOOL DISTRICT,7880,HOWARD BURNHAM EL,480003707880,-8,-8,-8,2,-8,-8,1,-8,-8,1,5,-8,-8,-8,9,1,-8,-8,-8,1,3,-8,-8
TX,TEXAS,4800037,BURNHAM WOOD CHARTER SCHOOL DISTRICT,11452,DAVINCI SCHOOL FOR SCIENCE AND THE ARTS,480003711452,-8,2,-8,70,-8,-8,8,-8,-8,-8,54,-8,-8,10,144,2,7,5,2,43,27,-8,-8
TX,TEXAS,4800037,BURNHAM WOOD CHARTER SCHOOL DISTRICT,13938,THE LINGUISTIC ACAD OF EL PASO-CULTURAL DEMO SITE,480003713938,-8,-8,-8,3,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,5,1,-8,-8,-8,2,2,-8,-8
TX,TEXAS,4800041,ADVANTAGE ACADEMY,8501,ADVANTAGE ACADEMY,480004108501,1,-8,25,55,2,-8,6,-8,-8,26,56,1,-8,2,174,8,3,6,2,24,19,-8,-8
TX,TEXAS,4800042,RAPOPORT ACADEMY PUBLIC SCHOOL,7989,AUDRE AND BERNARD RAPOPORT ACADEMY,480004207989,-8,-8,12,12,-8,-8,1,-8,-8,19,8,1,-8,4,57,9,10,2,6,2,1,1,6
TX,TEXAS,4800042,RAPOPORT ACADEMY PUBLIC SCHOOL,9586,QUINN CAMPUS PUBLIC MIDDLE,480004209586,-8,-8,1,4,-8,-8,2,-8,-8,3,3,-8,-8,1,14,1,2,2,2,-8,1,1,-8
TX,TEXAS,4800042,RAPOPORT ACADEMY PUBLIC SCHOOL,11302,PAUL AND JANE MEYER PUBLIC H S,480004211302,-8,-8,6,8,2,-8,5,-8,-8,3,5,1,-8,1,31,5,2,4,1,1,1,1,1
TX,TEXAS,4800044,WAYSIDE SCHOOLS,8055,WAYSIDE EDEN PARK ACADEMY,480004408055,-8,-8,1,8,2,-8,5,-8,-8,1,12,-8,-8,6,35,4,2,-8,-8,1,1,-8,-8
TX,TEXAS,4800044,WAYSIDE SCHOOLS,12758,WAYSIDE REAL LEARNING ACADEMY,480004412758,-8,-8,6,58,-8,-8,2,-8,-8,2,60,-8,-8,4,132,14,4,6,2,21,28,-8,-8
TX,TEXAS,4800044,WAYSIDE SCHOOLS,12927,WAYSIDE SCI-TECH MIDDLE AND H S,480004412927,-8,-8,1,62,-8,-8,1,-8,-8,2,40,-8,-8,8,114,13,11,11,3,36,23,2,-8
TX,TEXAS,4800044,WAYSIDE SCHOOLS,13290,WAYSIDE ALTAMIRA ACADEMY,480004413290,-8,-8,8,32,1,-8,1,-8,-8,4,21,1,-8,3,71,8,1,5,1,14,11,-8,-8
TX,TEXAS,4800049,EXCEL ACADEMY,7909,HARRIS COUNTY JUVENILE DETENTION CENTER,480004907909,-8,-8,4,5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,9,1,-8,2,-8,3,-8,-8,-8
TX,TEXAS,4800049,EXCEL ACADEMY,8231,HARRIS COUNTY YOUTH VILLAGE,480004908231,-8,-8,1,1,-8,-8,1,-8,-8,5,4,-8,-8,2,14,3,7,-8,1,-8,-8,-8,-8
TX,TEXAS,4800049,EXCEL ACADEMY,8233,LEADERSHIP ACADEMY,480004908233,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800053,INSPIRE ACADEMIES,9121,JHW INSPIRE ACADEMY - HAYS COUNTY,480005309121,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,1,1,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800053,INSPIRE ACADEMIES,12039,JHW INSPIRE ACADEMY - ROCKDALE,480005312039,-8,-8,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,3,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800053,INSPIRE ACADEMIES,13163,ANNE FRANK INSPIRE ACADEMY,480005313163,-8,-8,1,36,-8,-8,16,-8,1,2,42,2,-8,14,114,12,5,7,10,1,2,-8,-8
TX,TEXAS,4800053,INSPIRE ACADEMIES,13328,JHW INSPIRE ACADEMY - LEGACY RANCH,480005313328,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800055,LIFE SCHOOL,7849,LIFE SCHOOL OAK CLIFF,480005507849,-8,-8,95,46,1,-8,1,-8,-8,82,72,1,-8,3,301,24,15,6,6,23,24,3,4
TX,TEXAS,4800055,LIFE SCHOOL,9533,LIFE SCHOOL RED OAK,480005509533,1,-8,22,21,1,-8,6,-8,-8,17,15,2,-8,6,91,7,6,3,7,7,1,-8,-8
TX,TEXAS,4800055,LIFE SCHOOL,11533,LIFE SCHOOL LANCASTER,480005511533,1,-8,28,19,4,-8,3,-8,-8,33,15,4,-8,2,109,9,5,8,7,5,5,-8,-8
TX,TEXAS,4800055,LIFE SCHOOL,12477,LIFE SCHOOL CEDAR HILL,480005512477,-8,-8,37,31,2,-8,1,-8,-8,35,19,3,-8,5,133,15,8,8,5,7,5,-8,-8
TX,TEXAS,4800055,LIFE SCHOOL,12794,LIFE SCHOOL MOUNTAIN CREEK,480005512794,-8,-8,11,25,-8,-8,2,-8,-8,5,24,2,-8,-8,69,13,6,1,3,1,5,1,1
TX,TEXAS,4800055,LIFE SCHOOL,13098,LIFE H S WAXAHACHIE,480005513098,-8,-8,16,12,-8,-8,9,-8,-8,9,11,-8,-8,10,67,5,3,3,3,2,-8,-8,-8
TX,TEXAS,4800055,LIFE SCHOOL,13347,LIFE MIDDLE WAXAHACHIE,480005513347,-8,-8,-8,1,1,-8,1,-8,-8,1,2,-8,-8,2,8,-8,-8,-8,1,1,-8,-8,-8
TX,TEXAS,4800055,LIFE SCHOOL,13849,LIFE SCHOOL CARROLLTON,480005513849,-8,-8,14,10,2,-8,3,-8,-8,18,3,1,-8,3,54,3,6,2,-8,2,-8,1,2
TX,TEXAS,4800058,NYOS CHARTER SCHOOL,8056,NYOS CHARTER SCHOOL,480005808056,-8,1,11,23,1,-8,17,-8,1,6,12,2,-8,16,90,7,3,17,8,6,3,-8,-8
TX,TEXAS,4800058,NYOS CHARTER SCHOOL,9070,NYOS - MAGNOLIA MCCULLOUGH CAMPUS,480005809070,-8,1,4,9,-8,-8,-8,-8,-8,1,7,1,-8,1,24,4,1,3,2,8,2,-8,-8
TX,TEXAS,4800059,POSITIVE SOLUTIONS CHARTER SCHOOL,7798,POSITIVE SOLUTIONS CHARTER,480005907798,-8,-8,-8,52,-8,-8,1,-8,-8,1,56,-8,-8,1,111,7,5,2,2,2,-8,-8,-8
TX,TEXAS,4800061,NEW FRONTIERS PUBLIC SCHOOLS INC,11122,FRANK L MADLA ACCELERATED COLLEGIATE ACADEMY,480006111122,-8,-8,-8,45,-8,-8,1,-8,-8,-8,37,-8,-8,-8,83,5,6,8,1,5,5,2,1
TX,TEXAS,4800061,NEW FRONTIERS PUBLIC SCHOOLS INC,13123,FRANK L MADLA EARLY COLLEGE H S,480006113123,-8,-8,-8,12,-8,-8,-8,-8,-8,-8,12,1,-8,1,26,1,1,4,-8,1,1,1,2
TX,TEXAS,4800062,SCHOOL OF EXCELLENCE IN EDUCATION,7794,DR HARMON W KELLEY EL,480006207794,-8,-8,2,20,-8,-8,-8,-8,-8,-8,19,-8,-8,-8,41,5,2,2,1,6,6,-8,-8
TX,TEXAS,4800062,SCHOOL OF EXCELLENCE IN EDUCATION,10418,DR PAUL S SAENZ J H,480006210418,-8,-8,5,2,-8,-8,-8,-8,-8,5,4,-8,-8,-8,16,-8,1,1,-8,2,2,-8,-8
TX,TEXAS,4800062,SCHOOL OF EXCELLENCE IN EDUCATION,11404,DR DAVID C WALKER EL,480006211404,-8,-8,8,3,-8,-8,-8,-8,1,14,7,-8,-8,-8,33,1,-8,1,1,-8,1,-8,-8
TX,TEXAS,4800062,SCHOOL OF EXCELLENCE IN EDUCATION,12237,MILTON B LEE ACADEMY OF SCIENCE & ENGINEERING,480006212237,-8,-8,4,7,-8,-8,-8,-8,-8,5,11,-8,1,-8,28,2,3,1,1,2,-8,-8,-8
TX,TEXAS,4800063,SOUTHWEST PREPARATORY SCHOOL,7795,SOUTHWEST PREPARATORY SCHOOL,480006307795,-8,-8,1,2,-8,-8,2,-8,2,3,2,1,-8,2,15,2,-8,-8,-8,-8,-8,2,1
TX,TEXAS,4800063,SOUTHWEST PREPARATORY SCHOOL,8433,SOUTHWEST PREPARATORY SOUTHEAST CAMPUS,480006308433,-8,-8,11,29,1,-8,4,-8,-8,14,36,-8,-8,3,98,7,10,3,1,4,3,-8,-8
TX,TEXAS,4800063,SOUTHWEST PREPARATORY SCHOOL,9118,SOUTHWEST PREPARATORY SCHOOL-NORTHWEST,480006309118,-8,-8,1,44,-8,-8,4,-8,-8,1,52,1,-8,1,104,6,7,6,7,12,9,1,2
TX,TEXAS,4800063,SOUTHWEST PREPARATORY SCHOOL,10419,NEW DIRECTIONS,480006310419,-8,1,1,13,-8,-8,1,-8,1,4,13,-8,-8,1,35,1,2,1,4,4,2,3,1
TX,TEXAS,4800063,SOUTHWEST PREPARATORY SCHOOL,13011,SOUTHWEST PREP NORTHWEST EL,480006313011,-8,-8,-8,7,-8,-8,-8,-8,-8,-8,4,-8,-8,-8,11,1,-8,-8,-8,1,1,-8,-8
TX,TEXAS,4800063,SOUTHWEST PREPARATORY SCHOOL,13468,SEGUIN EL,480006313468,-8,-8,4,21,1,-8,6,-8,-8,-8,18,2,-8,8,60,4,1,3,6,2,-8,-8,1
TX,TEXAS,4800064,CHAPARRAL STAR ACADEMY,8059,CHAPARRAL STAR ACADEMY,480006408059,-8,2,2,1,1,-8,1,-8,1,-8,3,1,-8,3,15,1,-8,-8,2,-8,1,-8,-8
TX,TEXAS,4800065,HORIZON MONTESSORI PUBLIC SCHOOLS,10814,HORIZON MONTESSORI,480006510814,-8,1,-8,8,-8,-8,-8,-8,-8,-8,8,-8,-8,-8,17,1,1,-8,-8,2,5,-8,-8
TX,TEXAS,4800065,HORIZON MONTESSORI PUBLIC SCHOOLS,11509,HORIZON MONTESSORI II,480006511509,-8,-8,-8,19,-8,-8,-8,-8,-8,-8,23,-8,-8,-8,42,5,3,-8,-8,6,5,-8,-8
TX,TEXAS,4800065,HORIZON MONTESSORI PUBLIC SCHOOLS,12111,HORIZON MONTESSORI III,480006512111,-8,-8,-8,20,-8,-8,1,-8,-8,-8,22,-8,-8,-8,43,2,1,-8,2,5,7,-8,-8
TX,TEXAS,4800065,HORIZON MONTESSORI PUBLIC SCHOOLS,13976,HORIZON MONTESSORI - PEARLAND,480006513976,-8,-8,4,5,1,-8,6,-8,1,1,6,3,-8,2,29,3,-8,2,1,-8,2,-8,-8
TX,TEXAS,4800066,TEXAS EMPOWERMENT ACADEMY,8057,TEXAS EMPOWERMENT ACADEMY,480006608057,-8,-8,12,6,-8,-8,-8,-8,-8,6,2,-8,-8,-8,26,2,1,1,1,-8,-8,-8,-8
TX,TEXAS,4800066,TEXAS EMPOWERMENT ACADEMY,12411,TEXAS EMPOWERMENT ACADEMY EL,480006612411,-8,-8,9,1,-8,-8,-8,-8,-8,14,-8,1,-8,-8,25,-8,1,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800068,TREETOPS SCHOOL INTERNATIONAL,8023,TREETOPS SCHOOL INTERNATIONAL,480006808023,-8,-8,-8,3,1,-8,2,-8,-8,-8,1,1,-8,1,9,-8,-8,1,-8,-8,-8,-8,-8
TX,TEXAS,4800069,TWO DIMENSIONS PREPARATORY ACADEMY,7916,TWO DIMENSIONS PREPARATORY ACADEMY,480006907916,-8,-8,14,-8,-8,-8,-8,-8,-8,8,-8,-8,-8,-8,22,1,3,-8,1,1,-8,-8,-8
TX,TEXAS,4800069,TWO DIMENSIONS PREPARATORY ACADEMY,9652,TWO DIMENSIONS/VICKERY,480006909652,-8,-8,19,1,-8,-8,-8,-8,-8,11,1,-8,-8,-8,32,3,2,1,-8,1,1,4,3
TX,TEXAS,4800069,TWO DIMENSIONS PREPARATORY ACADEMY,9665,TWO DIMENSIONS AT CORSICANA,480006909665,-8,-8,-8,-8,1,-8,-8,-8,-8,1,2,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800070,UNIVERSAL ACADEMY,7850,UNIVERSAL ACADEMY,480007007850,1,-8,14,25,1,-8,-8,-8,-8,16,33,-8,-8,2,92,7,1,2,1,17,27,-8,-8
TX,TEXAS,4800070,UNIVERSAL ACADEMY,8503,UNIVERSAL ACADEMY - COPPELL,480007008503,1,7,6,2,1,-8,1,-8,8,9,6,-8,-8,1,42,3,3,-8,3,4,7,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,8383,SETTLEMENT HOME,480007108383,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,8,-8,-8,4,12,-8,5,-8,2,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,9408,TNC CAMPUS (TEXAS NEUROREHABILITATION CENTER),480007109408,-8,-8,1,1,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,3,3,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,9513,METHODIST CHILDREN'S HOME,480007109513,-8,-8,2,-8,-8,-8,-8,-8,-8,4,1,-8,-8,1,8,1,1,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,11351,DEPELCHIN-RICHMOND,480007111351,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,11352,LAUREL RIDGE,480007111352,-8,-8,-8,1,1,-8,1,-8,-8,-8,2,1,-8,5,11,1,2,-8,3,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,12956,UT - UNIVERSITY CHARTER SCHOOL AT HIGH POINT,480007112956,-8,-8,-8,16,1,-8,7,-8,-8,2,30,3,1,17,77,7,6,5,12,2,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13286,UNLIMITED VISIONS AFTERCARE,480007113286,-8,-8,1,3,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,5,-8,1,1,-8,1,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13287,AUSTIN OAKS,480007113287,1,-8,1,2,-8,-8,6,-8,-8,2,4,-8,-8,8,24,2,3,6,-8,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13292,UNIVERSITY H S,480007113292,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,1,-8,-8,1,3,-8,1,-8,1,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13297,GEORGETOWN BEHAVIORAL HEALTH INSTITUTE,480007113297,-8,-8,2,3,-8,-8,4,-8,-8,2,3,1,-8,9,24,2,1,2,8,1,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13487,SETON HOME,480007113487,-8,-8,-8,-8,-8,-8,1,-8,-8,1,7,-8,-8,6,15,-8,5,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13489,CEDAR CREST,480007113489,-8,-8,1,4,-8,-8,4,-8,-8,3,7,3,1,24,47,2,11,2,9,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13669,MUNDAY,480007113669,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,3,6,-8,1,-8,1,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13821,SJRC TEXAS,480007113821,-8,-8,-8,3,-8,-8,-8,-8,-8,3,9,-8,-8,1,16,1,4,-8,2,-8,1,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13838,THE REFUGE,480007113838,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,2,-8,1,-8,-8,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13999,CLEARFORK ACADEMY,480007113999,-8,-8,-8,2,-8,-8,10,-8,-8,-8,-8,-8,-8,-8,12,3,-8,1,-8,-8,-8,-8,-8
TX,TEXAS,4800071,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,14014,SAFE HAVEN,480007114014,-8,-8,2,3,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,7,4,-8,1,-8,-8,-8,-8,-8
TX,TEXAS,4800072,NOVA ACADEMY,10549,NOVA ACADEMY,480007210549,-8,-8,12,4,-8,-8,-8,-8,-8,11,6,-8,-8,1,34,-8,1,-8,-8,3,4,-8,-8
TX,TEXAS,4800073,THE VARNETT PUBLIC SCHOOL,7913,VARNETT CHARTER SCHOOL,480007307913,-8,-8,51,43,1,-8,-8,-8,-8,77,28,-8,-8,1,201,3,7,-8,3,32,19,-8,-8
TX,TEXAS,4800073,THE VARNETT PUBLIC SCHOOL,9645,THE VARNETT SCHOOL - NORTHEAST,480007309645,-8,-8,20,19,-8,-8,-8,-8,-8,19,26,-8,-8,-8,84,4,-8,-8,-8,13,19,-8,-8
TX,TEXAS,4800073,THE VARNETT PUBLIC SCHOOL,9646,THE VARNETT SCHOOL - EAST,480007309646,-8,-8,-8,14,-8,-8,-8,-8,1,2,9,-8,-8,-8,26,-8,-8,-8,-8,14,9,-8,-8
TX,TEXAS,4800074,PINEYWOODS COMMUNITY ACADEMY,8093,PINEYWOODS COMMUNITY ACADEMY H S,480007408093,-8,-8,2,2,-8,-8,16,-8,-8,3,5,1,-8,7,36,1,2,5,1,-8,1,1,-8
TX,TEXAS,4800074,PINEYWOODS COMMUNITY ACADEMY,12201,SARAH STRINDEN EL,480007412201,-8,-8,1,3,-8,-8,6,-8,-8,1,3,-8,-8,8,22,3,1,2,2,1,2,2,1
TX,TEXAS,4800074,PINEYWOODS COMMUNITY ACADEMY,13549,DR TERRY ROBBINS MIDDLE,480007413549,-8,-8,1,2,-8,-8,3,-8,-8,1,3,-8,-8,1,11,-8,1,1,-8,-8,-8,-8,-8
TX,TEXAS,4800075,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),8097,RICHARD MILBURN ALTER H S (KILLEEN),480007508097,1,-8,50,24,9,1,11,-8,-8,47,25,5,2,8,183,27,14,16,17,8,6,7,4
