LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_DUAL_IND,SCH_DUALENR_HI_M,SCH_DUALENR_HI_F,SCH_DUALENR_AM_M,SCH_DUALENR_AM_F,SCH_DUALENR_AS_M,SCH_DUALENR_AS_F,SCH_DUALENR_HP_M,SCH_DUALENR_HP_F,SCH_DUALENR_BL_M,SCH_DUALENR_BL_F,SCH_DUALENR_WH_M,SCH_DUALENR_WH_F,SCH_DUALENR_TR_M,SCH_DUALENR_TR_F,TOT_DUAL_M,TOT_DUAL_F,SCH_DUALENR_LEP_M,SCH_DUALENR_LEP_F,SCH_DUALENR_IDEA_M,SCH_DUALENR_IDEA_F
CO,Colorado,0803870,El Paso County Colorado School District 49,6778,Falcon Homeschool Program,080387006778,No,Yes,1,2,0,0,0,0,0,0,0,0,5,7,0,0,6,9,0,0,0,0
CO,Colorado,0803870,El Paso County Colorado School District 49,6785,Rocky Mountain Classical Academy Homeschool,080387006785,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803870,El Paso County Colorado School District 49,6794,Mountain View Academy,080387006794,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803930,School District No. Re-3 Frenchman,511,Fleming Elementary School,080393000511,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803930,School District No. Re-3 Frenchman,512,Fleming High School,080393000512,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803960,Fremont Re-2,514,Florence Jr./Sr. High School,080396000514,No,Yes,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,5,0,0,0,0
CO,Colorado,0803960,Fremont Re-2,515,Fremont Elementary School,080396000515,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803960,Fremont Re-2,516,Penrose Elementary School,080396000516,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,147,Kruse Elementary School,080399000147,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,165,Mcgraw Elementary School,080399000165,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,517,Centennial High School,080399000517,No,Yes,1,0,0,0,0,0,0,0,0,0,4,3,0,1,5,4,0,0,1,0
CO,Colorado,0803990,Poudre School District R-1,519,Bauder Elementary School,080399000519,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,520,Beattie Elementary School,080399000520,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,521,Bennett Elementary School,080399000521,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,522,Blevins Middle School,080399000522,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,523,Boltz Middle School,080399000523,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,524,Cache La Poudre Middle School,080399000524,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,525,Cache La Poudre Elementary School,080399000525,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,526,Dunn Elementary School,080399000526,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,527,Eyestone Elementary School,080399000527,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,528,Fort Collins High School,080399000528,No,Yes,43,48,0,1,16,12,0,0,4,2,214,228,13,11,290,302,6,1,3,3
CO,Colorado,0803990,Poudre School District R-1,533,Irish Elementary School,080399000533,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,536,Lincoln Middle School,080399000536,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,539,O'dea Elementary School,080399000539,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,541,Poudre High School,080399000541,No,Yes,92,106,2,2,6,11,0,1,4,2,303,284,8,11,415,417,15,17,15,9
CO,Colorado,0803990,Poudre School District R-1,542,Putnam Elementary School,080399000542,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,544,Riffenburgh Elementary School,080399000544,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,545,Rocky Mountain High School,080399000545,No,Yes,44,36,0,1,3,5,1,1,7,2,247,227,11,11,313,283,2,4,11,6
CO,Colorado,0803990,Poudre School District R-1,547,Tavelli Elementary School,080399000547,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,548,Timnath Elementary School,080399000548,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,551,Wellington Middle School,080399000551,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,573,Harris Bilingual Elementary School,080399000573,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,583,Laurel Elementary School,080399000583,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,606,Traut Core Elementary School,080399000606,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1091,Preston Middle School,080399001091,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1280,Shepardson Elementary School,080399001280,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1408,Lesher Middle School,080399001408,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1409,Lopez Elementary School,080399001409,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1440,Werner Elementary School,080399001440,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1480,Johnson Elementary School,080399001480,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1498,Linton Elementary School,080399001498,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1608,Liberty Common Charter School,080399001608,No,Yes,0,4,0,0,4,8,0,0,0,0,44,55,0,9,48,76,1,3,0,0
CO,Colorado,0803990,Poudre School District R-1,1717,Ridgeview Classical Charter Schools,080399001717,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1727,Zach Elementary School,080399001727,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1848,Fossil Ridge High School,080399001848,No,Yes,28,22,0,2,31,25,1,1,1,1,359,341,16,15,436,407,2,0,3,2
CO,Colorado,0803990,Poudre School District R-1,1849,Kinard Core Knowledge Middle School,080399001849,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,1938,Poudre Community Academy,080399001938,No,Yes,2,2,0,0,0,1,0,0,0,0,4,4,0,0,6,7,0,0,0,0
CO,Colorado,0803990,Poudre School District R-1,1973,Bacon Elementary School,080399001973,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,6161,Olander Elementary School,080399006161,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,6162,Webber Middle School,080399006162,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,6315,Rice Elementary School,080399006315,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,6334,Polaris Expeditionary Learning School,080399006334,No,Yes,3,1,0,0,0,2,0,0,0,1,14,23,1,1,18,28,0,0,2,0
CO,Colorado,0803990,Poudre School District R-1,6380,Bethke Elementary School,080399006380,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,6431,Psd Global Academy,080399006431,No,Yes,2,6,0,0,0,0,0,0,0,0,6,10,0,0,8,16,1,0,0,0
CO,Colorado,0803990,Poudre School District R-1,6564,Psd Options School,080399006564,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,6573,Mountain Sage Community School,080399006573,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,6613,Fort Collins Montessori School,080399006613,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0803990,Poudre School District R-1,6762,Compass Community Collaborative School,080399006762,No,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CO,Colorado,0803990,Poudre School District R-1,6776,Psd Mountain Schools,080399006776,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804020,Weld Re-8 Schools,552,Fort Lupton High School,080402000552,No,Yes,3,8,0,0,0,0,0,0,0,0,1,5,0,1,4,14,0,0,0,0
CO,Colorado,0804020,Weld Re-8 Schools,553,Fort Lupton Middle School,080402000553,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804020,Weld Re-8 Schools,554,Leo William Butler Elementary School,080402000554,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804020,Weld Re-8 Schools,1366,Twombly Elementary School,080402001366,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804020,Weld Re-8 Schools,6606,Kenneth Homyak Pk-8,080402006606,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804020,Weld Re-8 Schools,6754,Little Trappers Preschool,080402006754,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804050,School District No. Re-3 Fort Morgan,556,Columbine Elementary School,080405000556,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804050,School District No. Re-3 Fort Morgan,557,Fort Morgan High School,080405000557,No,Yes,34,43,0,1,2,1,0,0,1,7,20,32,0,2,57,86,2,4,2,1
CO,Colorado,0804050,School District No. Re-3 Fort Morgan,558,Green Acres Elementary School,080405000558,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804050,School District No. Re-3 Fort Morgan,559,Sherman Early Childhood Center,080405000559,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804050,School District No. Re-3 Fort Morgan,1281,Fort Morgan Middle School,080405001281,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804050,School District No. Re-3 Fort Morgan,1611,Lincoln High School,080405001611,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804050,School District No. Re-3 Fort Morgan,6298,Pioneer Elementary School,080405006298,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804050,School District No. Re-3 Fort Morgan,6698,Baker Elementary School,080405006698,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,96,Welte Education Center,080408000096,No,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,560,Abrams Elementary School,080408000560,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,561,Carson Middle School,080408000561,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,562,Fountain-Fort Carson High School,080408000562,No,Yes,26,33,0,2,3,3,3,2,5,13,46,69,4,8,87,130,1,1,3,5
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,563,Fountain Middle School,080408000563,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,564,Mesa Elementary School,080408000564,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,565,Patriot Elementary School,080408000565,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,566,Aragon Elementary School,080408000566,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,856,Mountainside Elementary School,080408000856,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,1481,Jordahl Elementary School,080408001481,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,6330,Eagleside Elementary School,080408006330,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,6481,Weikel Elementary School,080408006481,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804080,Fountain School District No. 8 In The County Of El Paso An,6805,Conrad Early Learning Center,080408006805,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804110,Fowler School District No. R4j,567,Fowler Junior High School,080411000567,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804110,Fowler School District No. R4j,568,Fowler High School,080411000568,No,Yes,2,10,0,0,0,0,0,0,0,0,28,25,0,0,30,35,0,0,0,0
CO,Colorado,0804110,Fowler School District No. R4j,1981,Fowler Elementary School,080411001981,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804140,Sierra Grande School District No. R-30,572,Sierra Grande K-12 School,080414000572,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804200,Weld County Reorganized School District No. Re-1,575,Gilcrest Elementary School,080420000575,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804200,Weld County Reorganized School District No. Re-1,576,Pete Mirich Elementary School,080420000576,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804200,Weld County Reorganized School District No. Re-1,577,North Valley Middle School,080420000577,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804200,Weld County Reorganized School District No. Re-1,578,Platteville Elementary School,080420000578,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804200,Weld County Reorganized School District No. Re-1,579,South Valley Middle School,080420000579,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804200,Weld County Reorganized School District No. Re-1,580,Valley High School,080420000580,No,Yes,9,7,0,0,1,0,0,0,0,0,11,26,9,51,30,84,1,0,1,0
CO,Colorado,0804230,Gilpin County School District No. Re-1,581,Gilpin County Elementary School,080423000581,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804230,Gilpin County School District No. Re-1,1298,Gilpin County Undivided High School,080423001298,No,Yes,1,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0
CO,Colorado,0804260,Roaring Fork School District No. Re-1,133,Basalt Middle School,080426000133,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804260,Roaring Fork School District No. Re-1,582,Basalt Elementary School,080426000582,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804260,Roaring Fork School District No. Re-1,584,Basalt High School,080426000584,No,Yes,0,2,0,0,2,1,0,0,0,0,12,11,0,0,14,14,0,0,0,0
CO,Colorado,0804260,Roaring Fork School District No. Re-1,586,Carbondale Middle School,080426000586,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804260,Roaring Fork School District No. Re-1,587,Glenwood Springs Middle School,080426000587,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804260,Roaring Fork School District No. Re-1,588,Glenwood Springs High School,080426000588,No,Yes,13,25,0,0,1,0,0,0,0,0,32,49,0,2,46,76,0,1,7,2
CO,Colorado,0804260,Roaring Fork School District No. Re-1,589,Glenwood Springs Elementary School,080426000589,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804260,Roaring Fork School District No. Re-1,590,Roaring Fork High School,080426000590,No,Yes,11,21,0,0,0,0,0,0,0,0,18,31,1,1,30,53,0,3,0,0
CO,Colorado,0804260,Roaring Fork School District No. Re-1,1505,Carbondale Community Charter School,080426001505,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804260,Roaring Fork School District No. Re-1,1540,Crystal River Elementary School,080426001540,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804260,Roaring Fork School District No. Re-1,1596,Bridges,080426001596,No,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CO,Colorado,0804260,Roaring Fork School District No. Re-1,1597,Sopris Elementary School,080426001597,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804260,Roaring Fork School District No. Re-1,6715,Riverview School,080426006715,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804290,Granada School District No. Re-1,592,Granada Elementary School,080429000592,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804290,Granada School District No. Re-1,593,Granada Undivided High School,080429000593,No,Yes,5,11,0,0,0,0,0,0,0,0,4,1,0,0,9,12,0,0,0,0
CO,Colorado,0804320,East Grand School District No. 2,594,Fraser Valley Elementary School,080432000594,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804320,East Grand School District No. 2,595,Granby Elementary School,080432000595,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804320,East Grand School District No. 2,596,Middle Park High School,080432000596,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804320,East Grand School District No. 2,1343,East Grand Middle School,080432001343,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,205,Redlands Middle School,080435000205,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,597,Appleton Elementary School,080435000597,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,598,Bookcliff Middle School,080435000598,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,599,Broadway Elementary School,080435000599,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,600,Central High School,080435000600,No,Yes,3,2,0,0,0,0,0,0,0,0,11,5,0,0,14,7,0,0,0,1
CO,Colorado,0804350,Mesa County Valley School District No. 51,601,Chatfield Elementary School,080435000601,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,602,Clifton Elementary School,080435000602,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,605,East Middle School,080435000605,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,608,Fruita Middle School,080435000608,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,609,Fruita Monument High School,080435000609,No,Yes,1,0,0,0,0,0,0,0,0,0,2,4,0,0,3,4,0,0,0,0
CO,Colorado,0804350,Mesa County Valley School District No. 51,610,Fruitvale Elementary School,080435000610,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0804350,Mesa County Valley School District No. 51,611,Gateway School,080435000611,No,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CO,Colorado,0804350,Mesa County Valley School District No. 51,612,Grand Junction High School,080435000612,No,Yes,1,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0
